1.	0.38208740586828394	0.21083871367376358
1.05	0.3915006332970522	0.16796901215438315
1.1	0.39907268884022307	0.13644837353366512
1.15	0.40527398749776045	0.11266895155336455
1.2	0.41043000358087595	0.09433227107703919
1.25	0.414772533214176	0.07992529083658266
1.3	0.41847080717013657	0.06842136211848143
1.35	0.4216510627015737	0.059105233794122435
1.4	0.4244092484889584	0.051466931200466574
1.45	0.4268195037307315	0.04513534174486277
1.5	0.42893995719034017	0.03983547490474245
1.55	0.4308167806104204	0.03536023911094862
1.6	0.4324870777045856	0.031551407261027196
1.65	0.4339809793733329	0.02828648950316208
1.7000000000000002	0.4353231875859217	0.025469536901314843
1.75	0.4365341291673316	0.023024573890804492
1.8	0.4376308295145112	0.020890846449360845
1.85	0.43862758196885726	0.019019330346357114
1.9	0.43953646645687156	0.01737013939154289
1.9500000000000002	0.44036775515465065	0.015910570693285424
2.	0.4411302329216179	0.014613617848567203
2.05	0.44183145252429573	0.013456837595511213
2.1	0.44247793947773456	0.0124214548829841
2.1500000000000004	0.44307535780045637	0.011491681075916447
2.2	0.4436286449535025	0.010654164238639947
2.25	0.44414212247706086	0.00989755481209878
2.3	0.44461958720633726	0.0092121619242205
2.35	0.4450643869529226	0.008589673970602724
2.4000000000000004	0.4454794835742061	0.008022930935027267
2.45	0.44586750586119994	0.007505741514173391
2.5	0.44623079403600796	0.007032732566560729
2.55	0.4465714374124721	0.006599222491988492
2.6	0.4468913063806594	0.006201119723904797
2.6500000000000004	0.4471920796886002	0.005834836756845177
2.7	0.447475267782482	0.005497218195775894
2.75	0.4477422328846447	0.005185481781160629
2.8	0.4479942063014002	0.004897165390309817
2.85	0.44823230338097897	0.0046300858331560935
2.9000000000000004	0.4484575365034167	0.004382302455107216
2.95	0.4486708264124356	0.004152085521280623
3.	0.4488730120724586	0.003937889135741169
3.0500000000000003	0.4490648593088962	0.0037383320531870915
3.1	0.449247068407294	0.003552168021994594
3.15	0.44942028078600893	0.0033782854242039415
3.2	0.4495850848907543	0.003215677821827249
3.25	0.44974202139717495	0.0030634381476398807
3.3000000000000003	0.4498915878289666	0.0029207453937492296
3.35	0.45003424266906605	0.002786856470567563
3.4000000000000004	0.45017040899380717	0.00266109835501678
3.45	0.4503004777272799	0.002542855860554431
3.5	0.45042481057696815	0.0024315734896141264
3.5500000000000003	0.4505437425999503	0.0023267420164211346
3.6	0.4506575845673234	0.0022278971832239906
3.6500000000000004	0.4507666250447588	0.0021346153800421925
3.7	0.4508711322942456	0.0020465061213771757
3.75	0.450971355970255	0.0019632153146413403
3.8000000000000003	0.45106752865732264	0.0018844147312143005
3.85	0.45115986725903423	0.0018098038533762653
3.9000000000000004	0.451248574264506	0.0017391067443602215
3.95	0.4513338388846466	0.0016720675830250453
4.	0.4514158380826394	0.001608451944712421
4.050000000000001	0.4514947375400198	0.0015480428627283893
4.1	0.45157069248209813	0.0014906395432492342
4.15	0.45164384850112343	0.0014360561491354232
4.2	0.45171434223002804	0.0013841205490221873
4.25	0.4517823020399289	0.0013346734795407402
4.300000000000001	0.4518478485991688	0.001287566780587951
4.35	0.4519110954450909	0.001242662989785693
4.4	0.45197214947902775	0.001199833847551112
4.45	0.4520311114379689	0.001158960684375685
4.5	0.452088076302203	0.0011199323002346103
4.550000000000001	0.4521431336999899	0.0010826454722454376
4.6	0.45219636826437326	0.0010470036334041014
4.65	0.4522478599610371	0.0010129160974435465
4.7	0.45229768440204626	0.0009802997316824397
4.75	0.45234591312073813	0.0009490745783778416
4.800000000000001	0.4523926138420896	0.0009191677616361668
4.85	0.45243785071760223	0.0008905097945683028
4.9	0.4524816845502785	0.0008630357015704562
4.95	0.45252417301122316	0.000836685022872996
5.	0.4525653708249288	0.0008114006903018877
